,city,company_full_names,company_name,create_time,positionId,positionName,salary,salary_max,salary_min,comp_id,city_id,pos_class
1337,北京,北京必然如此网络技术有限公司,币信,2018-04-08,4184241,python server开发工程师,18k-36k,36000,18000,1015,20,普通
1338,成都,成都麦子信息技术有限公司,麦子学院,2018-05-02,4379133,python老师,8k-13k,13000,8000,954,35,普通
1339,苏州,苏州华冠科技有限公司,AGS,2018-04-27,4446869,Python自动化开发工程师,10k-20k,20000,10000,1059,14,普通
1340,成都,湖南潭州教育网络科技有限公司成都分公司,潭州教育-成都分公司,2018-04-19,4424545,Python讲师,3k-5k,5000,3000,991,35,普通
1341,深圳,首汇焦点（北京）科技有限公司,首汇焦点,2018-04-12,2663008,Python 软件开发工程师,15k-25k,25000,15000,811,19,普通
1342,北京,北京多贝兄弟信息技术有限公司,多贝网,2018-05-03,4168415,python开发（数据分析）,3k-5k,5000,3000,76,20,普通
1343,北京,北京云英传奇技术有限公司,cloudin云英,2018-05-03,4395447,python/数据实习生,4K-8K,8000,4000,968,20,初级
1344,深圳,深圳市观麦网络科技有限公司,观麦科技,2018-04-25,2228202,python后台开发工程师,10k-18k,18000,10000,827,19,普通
1345,深圳,腾讯科技(深圳)有限公司,腾讯,2018-04-18,4324805,python后台开发工程师（深圳/上海）,15k-30k,30000,15000,229,19,普通
1346,北京,北京易第优教育咨询有限公司,兄弟连教育,2018-04-17,3534715,Python讲师,15k-25k,25000,15000,302,20,普通
1347,上海,上海珩灵智能科技有限公司,珩灵智能,2018-05-02,4135405,Python后端工程师,15k-20k,20000,15000,501,22,普通
1348,北京,北京粉笔未来科技有限公司,猿辅导,2018-04-17,4435081,高级讲师（Python 系统班）,15k-25k,25000,15000,646,20,高级
1349,上海,上海进记网络科技有限公司,上海进记,2018-04-14,4181694,Python 实习生,4k-8k,8000,4000,1053,22,初级
1350,成都,成都随心玩信息技术有限公司,随心玩,2018-05-03,4321013,python服务器人员,10k-20k,20000,10000,609,35,普通
1351,南京,上海菁数信息技术有限公司,上海菁数,2018-04-12,4411515,Python开发工程师(实习),2K-4K,4000,2000,1036,23,初级
1352,深圳,腾讯科技(深圳)有限公司,腾讯,2018-04-11,3184679,HY2-python后台开发工程师（深圳）,18k-30k,30000,18000,229,19,普通
1353,北京,北京微笑科技有限公司,微笑科技,2018-05-04,3285895,Python 游戏服务端开发,20k-25k,25000,20000,310,20,普通
1354,成都,成都趣乐多科技有限公司,西游网,2018-05-03,1548255,运维&amp;python开发工程师（高级）,8k-15k,15000,8000,1087,35,高级
1355,北京,北京行数通科技有限公司,行数通,2018-05-04,3833388,Python算法工程师实习生,2k-4k,4000,2000,465,20,初级
1356,南京,南京电子工程研究所（中国电子科技集团公司第二十八研究所）,中电28所,2018-04-25,4139441,java开发、C++开发、python、数据库,8k-12k,12000,8000,124,23,普通
1357,广州,广州航旅天空信息科技有限公司,航旅天空,2018-05-02,3578688,Python工程师/Perl工程师/Php工程师,8k-12k,12000,8000,2,12,普通
1358,北京,北京夏石科技有限责任公司,夏石科技,2018-04-19,4453491,高级python后端,20K-30K,30000,20000,688,20,高级
1359,上海,上海博煊资产管理有限公司,博煊资产,2018-04-17,4130254,Python/Web开发工程师,20k-40k,40000,20000,484,22,普通
1360,北京,北京知新树科技有限公司,知新树,2018-05-02,4261792,北京-Python人工智能高级讲师,25k-30k,30000,25000,404,20,高级
1361,北京,北京硬球科技有限公司,硬球科技,2018-05-02,3568972,游戏后端Python工程师,20k-40k,40000,20000,85,20,普通
1362,北京,北京闪银奇异科技有限公司,闪银奇异,2018-05-02,3865718,服务器端 Python 架构师,25k-45k,45000,25000,175,20,高级
1363,北京,北京简媒信息科技有限公司,简媒科技,2018-04-26,4038015,Python开发实习生,3k-4k,4000,3000,812,20,初级
1364,北京,北京果壳互动科技传媒有限公司,果壳网,2018-05-04,3949421,后端技术经理（Python web）,20k-40k,40000,20000,341,20,普通
1365,北京,北京小睿科技有限公司,小睿,2018-05-03,3994481,Python Web开发工程师,10k-15k,15000,10000,926,20,普通
1366,深圳,腾讯科技(深圳)有限公司,腾讯,2018-04-16,3767896,python后台高级工程师,15k-30k,30000,15000,229,19,高级
1367,北京,北京果壳互动科技传媒有限公司,果壳网,2018-05-04,3949421,后端技术经理（Python web）,20k-40k,40000,20000,341,20,普通
1368,北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2018-04-27,2156248,PHP/Python数据平台开发,15k-30k,30000,15000,536,20,普通
1369,北京,深圳晶泰科技有限公司,晶泰科技,2018-05-02,4290527,Python开发实习生,3k-5k,5000,3000,645,20,初级
1370,杭州,浙江力太科技有限公司,力太科技,2018-05-02,4404636,Python全栈工程师,13k-25k,25000,13000,197,21,普通
1371,杭州,网易（杭州）有限公司,网易,2018-04-26,4487372,Python开发工程师（网络自动化方向）,10k-15k,15000,10000,881,21,普通
1372,北京,北京九州云动科技有限公司,省钱快报,2018-05-04,4160573,服务端架构师(PHP&amp;Python),30k-50k,50000,30000,857,20,高级
1373,上海,斯干网络科技有限公司,斯干,2018-05-03,4116194,Python实习生,2k-4k,4000,2000,253,22,初级
1374,北京,北京蓝沧科技有限公司,蓝沧科技,2018-04-08,3561164,中级Python开发工程师,12k-22k,22000,12000,938,20,普通
1375,上海,上海享衣信息科技有限公司,好搭APP,2018-04-25,4201970,中/高级Python工程师,15K-30K,30000,15000,727,22,高级
1376,北京,北京金山网络科技有限公司,猎豹移动,2018-04-20,4422632,高级Python开发工程师（媒体服务）,15k-30k,30000,15000,217,20,高级
1377,上海,琢品网络科技（上海）有限公司,Wiredcraft,2018-05-03,4291429,资深后端技术指导Python/Java,25k-33k,33000,25000,191,22,高级
1378,北京,便利蜂商贸有限公司,便利蜂,2018-04-12,4315306,Python开发工程师（服务器后台）,15k-30k,30000,15000,432,20,普通
1379,广州,广州百伦贸易有限公司,百伦,2018-04-09,4299477,Python 高级Web开发工程师,12k-15k,15000,12000,123,12,高级
1380,广州,广州百伦贸易有限公司,百伦,2018-04-09,4299477,Python 高级Web开发工程师,12k-15k,15000,12000,123,12,高级
1381,北京,北京诸葛找房信息技术有限公司,诸葛找房,2018-05-04,4297888,Python全栈工程师,15k-30k,30000,15000,790,20,普通
1382,北京,美景听听（北京）科技有限公司,美景听听App,2018-04-27,4050991,Python高级开发工程师,13k-20k,20000,13000,657,20,高级
1383,北京,北京粉笔未来科技有限公司,猿辅导,2018-04-19,4453270,编程讲师（python系统班）,15k-20k,20000,15000,646,20,普通
1384,上海,上海贝笃网络科技有限公司,贝笃科技,2018-04-17,4187229,Python开发工程师助理,3k-5k,5000,3000,472,22,初级
1385,北京,北京世纪好未来教育科技有限公司,好未来,2018-05-03,3984845,Python后端架构师,35k-70k,70000,35000,922,20,高级
1386,北京,北京八维研修学院,北京八维研修学院,2018/05/07,3444686,Python项目经理,18K-35K,35000,18000,397,20,普通
1387,北京,北京迅达云成科技有限公司,SpeedyCloud,2018-05-03,4095823,Python开发工程师(CDN方向),15k-25k,25000,15000,214,20,普通
1388,深圳,清影医疗科技(深圳)有限公司,清影医疗,2018-05-03,3899407,Python后端工程师,15k-25k,25000,15000,608,19,普通
1389,杭州,杭州略懂科技有限公司,略懂科技,2018-04-23,4271703,后端Python开发工程师,12k-20k,20000,12000,339,21,普通
1390,成都,成都舞牛科技有限公司,舞牛科技,2018-04-27,4494985,C++/C、Go、Python、Javascript其中的一种,5K-8K,8000,5000,930,35,普通
1391,上海,上海桑海教育信息咨询有限公司,兄弟连,2018-04-27,4494085,python助教老师,7k-11k,11000,7000,589,22,普通
1392,武汉,武汉空文网络科技有限公司,轻文,2018-04-19,3271901,高级Python开发,10k-20k,20000,10000,257,8,高级
1393,广州,广州润普网络科技有限公司,易工作,2018/05/06,317152,Python实习,2k-4k,4000,2000,202,12,初级
1394,大连,悦视光合科技（北京）有限公司,悦视光合,2018-05-02,3291625,Python研发工程师 (WEB后端),6k-12k,12000,6000,753,7,普通
1395,北京,北京八维研修学院,北京八维研修学院,2018/05/07,3510066,Python讲师,15K-25K,25000,15000,397,20,普通
1396,成都,成都仁和安信科技有限公司,仁和安信,2018-04-19,3504188,急招资深python工程师,7k-9k,9000,7000,758,35,高级
1397,上海,上海弘连网络科技有限公司,弘连网络,2018/05/06,4512566,C++/Python/研发工程师,8k-15k,15000,8000,627,22,普通
1398,北京,北京完美创意科技有限公司,更美APP,2018-05-03,2809946,Python后端开发工程师,15k-30k,30000,15000,813,20,普通
1399,北京,内蒙古西贝餐饮连锁有限责任公司,西贝,2018-04-25,4079439,Python高级开发工程师,16K-20K,20000,16000,160,20,高级
1400,北京,北京京东世纪贸易有限公司,京东集团,2018-05-03,4205047,高级Python研发工程师（机器学习业务方向）,20k-40k,40000,20000,800,20,高级
1401,深圳,顺丰科技有限公司,顺丰科技有限公司,2018-05-02,4032026,GIS平台JAVA工作流与PYTHON脚本高级研发,15k-30k,30000,15000,407,19,高级
1402,广州,广州医昊网络科技有限公司,医昊网络,2018-04-25,4143887,Python工程师实习生,2k-3k,3000,2000,308,12,初级
1403,西安,西安麻花网络技术有限公司,麻花网络,2018-04-14,3097351,高级python工程师,8k-16k,16000,8000,220,18,高级
1404,北京,深圳灵虎至真智能科技有限公司,Phantom Tiger人工智能,2018-04-09,4041841,Python后端开发工程师,15k-20k,20000,15000,499,20,普通
1405,北京,北京智分科技有限公司,NewsJet,2018/05/07,4031217,Python爬虫工程师,20k-40k,40000,20000,455,20,普通
1406,杭州,杭州大搜车汽车服务有限公司,大搜车,2018-05-04,4106244,Python研发工程师（爬虫方向）,9k-15k,15000,9000,958,21,普通
1407,北京,北京旭日神州科技有限公司,旭日神州,2018-04-27,4496657,python后端,12K-18K,18000,12000,1018,20,普通
1408,北京,北京格上添富科技发展有限公司,格上添富,2018-04-25,1724711,Python应届毕业生,5k-8k,8000,5000,113,20,普通
1409,北京,领动启恒数据科技（北京）有限公司,领动启恒,2018-05-03,4352121,Python数据工程师,10k-15k,15000,10000,543,20,普通
1410,北京,领动启恒数据科技（北京）有限公司,领动启恒,2018-05-03,4352121,Python数据工程师,10k-15k,15000,10000,543,20,普通
1411,上海,上海中畅信息科技有限公司,中畅科技,2018-04-27,3848558,Python工程师（互联网金融云平台开发）,10k-20k,20000,10000,32,22,普通
1412,北京,北京芯智引擎科技有限公司,芯智引擎,2018-04-10,4399831,python工程师实习,6k-12k,12000,6000,650,20,初级
1413,北京,北京自造星球科技有限公司,自造星球,2018/05/06,521294,Python WEB 开发工程师,10k-20k,20000,10000,166,20,普通
1414,北京,易思互动（北京）科技有限公司,易美健,2018-05-02,4362715,高级Python WEB工程师（SAAS方向）,25k-35k,35000,25000,768,20,高级
1415,北京,小立教育科技（北京）有限公司,小立教育,2018-04-27,4387043,算法开发实习生（Python方向）,6k-10k,10000,6000,521,20,初级
1416,北京,北京量子金服网络科技有限公司,量子金服,2018-04-07,4369257,Python数据开发,12k-20k,20000,12000,578,20,普通
1417,北京,北京博派通达科技有限公司,博派通达,2018-05-04,4439410,Python开发工程师（模拟请求，爬虫方向）,15k-30k,30000,15000,798,20,普通
1418,北京,北京融邦汇聚科技有限公司,融汇,2018-04-25,4479659,Python后台工程师（人工智能AI领域）,20k-40k,40000,20000,60,20,普通
1419,北京,北京微指数科技有限公司,微指数,2018-05-04,4518383,python实习生,2k-3k,3000,2000,450,20,初级
1420,深圳,金乔投资顾问（深圳）有限公司,GIB,2018-04-25,4483049,Python web programmer,10k-20k,20000,10000,1056,19,普通
1421,武汉,一网推（江苏）网络技术有限公司,一网,2018-05-04,4473821,python后端开发工程师,8k-16k,16000,8000,62,8,普通
1422,上海,上海菁数信息技术有限公司,上海菁数,2018-04-12,4411758,高级Python架构师,30K-50K,50000,30000,1036,22,高级
1423,上海,上海可九互动网络科技有限公司,kick9 手游平台,2018-05-02,3980799,python 前后台开发,10k-15k,15000,10000,294,22,普通
1424,深圳,北京云京科技有限公司,云京,2018/05/07,3362997,Python后端开发,15k-25k,25000,15000,654,19,普通
1425,深圳,深圳小步网络科技有限公司,小步网络,2018/05/07,4238383,Python爬虫工程师,15k-30k,30000,15000,703,19,普通
1426,北京,北京云京科技有限公司,云京,2018-04-25,4133030,python 后端工程师,14k-25k,25000,14000,654,20,普通
1427,广州,广东骆驼服饰有限公司,骆驼服饰,2018-04-23,4449209,python爬虫开发工程师,10k-20k,20000,10000,630,12,普通
1428,珠海,深圳市比量科技传媒有限公司珠海分公司,比量科技珠海公司,2018-04-23,3998294,python研发实习生,3k-5k,5000,3000,1006,25,初级
1429,上海,糖小护健康科技（上海）有限公司,糖小护,2018-05-02,4030486,资深Python后端开发/架构师,20k-35k,35000,20000,173,22,高级
1430,珠海,珠海德百祺科技有限公司,德百祺,2018-04-16,4393265,Python开发实习生,2k-4k,4000,2000,629,25,初级
1431,成都,成都好玩一二三科技有限公司,成都好玩一二三科技有限公司,2018-05-02,528382,运维开发工程师(python),6k-10k,10000,6000,530,35,普通
1432,深圳,深圳乾立亨基金管理有限公司,乾立亨,2018-04-20,4331310,数据分析师（Python）,14k-22k,22000,14000,803,19,普通
1433,上海,上海北丞科技股份有限公司,北丞科技,2018-05-03,4515131,Python架构师及项目负责人,20k-30k,30000,20000,690,22,高级
1434,成都,北京鸿安天下技术有限公司,鸿安天下,2018-05-03,4308192,Python安全开发工程师,6k-12k,12000,6000,365,35,普通
1435,长沙,湖南孚中数据科技有限公司,长沙孚中,2018-04-30,4002288,python后端开发,10K-15K,15000,10000,192,13,普通
1436,成都,成都五舟汉云科技有限公司,五舟汉云,2018-05-02,4470660,Java讲师/Python讲师/云计算大数据教师,5k-10k,10000,5000,135,35,普通
1437,成都,成都云数海量信息科技有限公司,云数海量,2018-04-27,15468,Python后端开发工程师,6k-9k,9000,6000,373,35,普通
1438,广州,上海添昌信息科技有限公司,添昌,2018-04-17,4308630,python服务器端开发工程师,8k-10k,10000,8000,522,12,普通
1439,北京,北京迅达云成科技有限公司,SpeedyCloud,2018-05-03,4096738,Python开发工程师(运营支撑系统方向),10k-20k,20000,10000,214,20,普通
1440,长沙,湖南五八农服信息技术有限公司,58农服,2018-05-03,4503932,Python爬虫工程师,6k-12k,12000,6000,240,13,普通
1441,上海,苏州体素信息科技有限公司,体素科技,2018-04-25,4111567,Python后端工程师,20k-30k,30000,20000,711,22,普通
1442,深圳,深圳趣凡网络科技有限公司,趣凡科技,2018-05-02,2982539,python游戏服务器开发,10k-20k,20000,10000,680,19,普通
1443,北京,博飞信息科技（上海）有限公司,博飞,2018-04-19,3213403,金融云平台Python开发工程师,10K-20K,20000,10000,273,20,普通
1444,杭州,杭州艾锝信息技术有限公司,艾锝,2018-04-13,4419088,Python后端工程师,10K-20K,20000,10000,28,21,普通
1445,深圳,深圳市宇斯盾科技有限公司,宇斯盾科技有限公司,2018-05-04,4365058,手游服务器开发 python优先,10k-20k,20000,10000,834,19,普通
1446,北京,清华大学,清华大学交通研究所,2018-05-03,4210068,Python后台工程师,18k-22k,22000,18000,4,20,普通
1447,北京,易思互动（北京）科技有限公司,易美健,2018-05-02,4341208,中级Python web工程师（SaaS）,15k-20k,20000,15000,768,20,普通
1448,杭州,杭州小码教育科技有限公司,小码王,2018-04-26,3702562,python课程研发,20k-25k,25000,20000,3,21,普通
1449,北京,北京知源智生信息科技有限公司,知源智生,2018/05/07,4303721,Python后端开发工程师,12k-18k,18000,12000,106,20,普通
1450,深圳,深圳市一面网络技术有限公司,一面数据,2018-05-04,4508516,Python爬虫工程师,10k-18k,18000,10000,467,19,普通
1451,郑州,郑州景航教育科技有限公司,景航教育,2018-05-03,4514745,python讲师,15k-20k,20000,15000,1063,17,普通
1452,广州,广州多益网络股份有限公司,多益网络,2018-05-02,4269582,Python爬虫研发工程师,9k-15k,15000,9000,87,12,普通
1453,北京,北京格上添富科技发展有限公司,格上添富,2018-04-25,2653020,Python实习生,6k-12k,12000,6000,113,20,初级
1454,深圳,布里斯克（北京）科技有限公司,too,2018-04-11,4405044,Python后端工程师,15k-20k,20000,15000,869,19,普通
1455,深圳,布里斯克（北京）科技有限公司,too,2018-04-11,4405044,Python后端工程师,15k-20k,20000,15000,869,19,普通
1456,武汉,武汉新联空间信息技术有限公司,武汉新联空间信息技术有限公司,2018-04-25,4253075,python web开发工程师,5k-10k,10000,5000,669,8,普通
1457,成都,成都好房通科技股份有限公司,好房通科技,2018-04-24,3502999,Python爬虫工程师,6k-10k,10000,6000,434,35,普通
1458,北京,北京粉笔未来科技有限公司,猿辅导,2018-04-19,4453207,python课程助教,6k-12k,12000,6000,646,20,普通
1459,上海,上海合阔信息技术有限公司,合阔信息,2018-05-02,3625034,python开发工程师（SAAS云平台研发）,12k-24k,24000,12000,277,22,普通
1460,上海,澳必馥（上海）电子商务有限公司,澳必馥电子商务有限公司,2018-04-19,4386357,Python 后端开发工程师,10K-15K,15000,10000,367,22,普通
1461,南京,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-05-03,3890441,Python测试工程师,7k-14k,14000,7000,639,23,普通
1462,上海,上海秦苍信息科技有限公司,买单侠,2018-04-26,4326879,python 开发工程师（机器学习系统）,15k-25k,25000,15000,150,22,普通
1463,深圳,深圳市一面网络技术有限公司,一面数据,2018-05-04,4508589,高级Python爬虫工程师,18k-30k,30000,18000,467,19,高级
1464,深圳,富途网络科技（深圳）有限公司,富途证券,2018-05-04,4291179,运营开发工程师（Python）,15k-30k,30000,15000,905,19,普通
1465,北京,北京云中融信网络科技有限公司,融云,2018-05-03,4194281,Python全栈工程师,15k-25k,25000,15000,612,20,普通
1466,深圳,深圳市盖威科技有限公司,盖威,2018-05-03,4346378,Python后台开发（风控组）,14k-22k,22000,14000,955,19,普通
1467,北京,北京闪银奇异科技有限公司,闪银奇异,2018-05-02,4195851,Python数据工程师,15k-30k,30000,15000,175,20,普通
1468,北京,北京美灿科技有限公司,美灿科技,2018-04-18,3494400,Python工程师（有股票）,15k-30k,30000,15000,201,20,普通
1469,北京,北京慕华信息科技有限公司,学堂在线,2018/05/07,4251857,高级Python工程师（NLP方向）,20k-30k,30000,20000,200,20,高级
1470,北京,在线途游（北京）科技有限公司,途游,2018-05-03,4108681,python游戏服务端开发工程师,15k-30k,30000,15000,26,20,普通
1471,深圳,深圳布谷鸟信息科技有限公司,布谷鸟科技,2018-04-29,4289542,Python工程师（爬虫）,10k-15k,15000,10000,258,19,普通
1472,成都,中国电子进出口有限公司,中电进出口,2018/05/06,4161273,Python开发(网络爬虫方向),10k-15k,15000,10000,1086,35,普通
1473,北京,飞维美地信息技术（北京）有限公司,FreeWheel,2018-05-04,4291340,Lead Python/Java Engineer,35k-44k,44000,35000,306,20,高级
1474,深圳,富途网络科技（深圳）有限公司,富途证券,2018-05-04,1905100,运营开发工程师（Python）,15k-30k,30000,15000,905,19,普通
1475,广州,广州大世信息科技有限公司,大世科技,2018-05-01,3145949,棋牌高级python程序员,20k-25k,25000,20000,409,12,高级
1476,深圳,深圳市铺铺旺电子商务有限公司,铺铺旺,2018-04-16,3502105,Python后台架构师 （后台开发）,20k-30k,30000,20000,141,19,高级
1477,武汉,北京逍遥互动科技有限公司,逍遥互动,2018-04-19,3586087,Python服务端开发,8k-16k,16000,8000,983,8,普通
1478,西安,西安四叶草信息技术有限公司,四叶草安全,2018-04-19,3208167,Python后端工程师,6k-12k,12000,6000,1073,18,普通
1479,北京,北京京东世纪贸易有限公司,京东集团,2018-05-03,4198716,高级Python研发工程师（机器学习业务方向）,18k-30k,30000,18000,800,20,高级
1480,北京,北京聚力创联电子商务有限公司,聚力创联,2018-04-16,4269443,Python Web 高级开发工程师,15k-25k,25000,15000,610,20,高级
1481,深圳,平安科技（深圳）有限公司,平安科技,2018-05-03,4354263,Python 后台服务器开发,25k-40k,40000,25000,336,19,普通
1482,成都,成都中运天成科技有限公司,中运天成,2018-05-02,4321869,python后端开发,7k-14k,14000,7000,841,35,普通
1483,北京,北京智辉空间科技有限责任公司,零匙,2018-05-02,3429425,Python后台开发工程师,10k-20k,20000,10000,864,20,普通
1484,深圳,深圳贝尔信息科技有限公司,Using.ai,2018-04-08,4223947,Python工程师（人工智能方向）,8k-16k,16000,8000,223,19,普通
1485,深圳,深圳市铺铺旺电子商务有限公司,铺铺旺,2018-04-16,4302717,Python高级工程师 （后台开发）,12k-20k,20000,12000,141,19,高级
1486,北京,微梦创科网络科技（中国）有限公司,新浪微博,2018-04-09,4309108,测试开发工程师（Python开发测试框架）,12k-24k,24000,12000,879,20,普通
1487,武汉,广州粤嵌通信科技股份有限公司武汉分公司,粤嵌科技,2018-04-16,4429024,AI人工智能+Python开发实习生,3k-6k,6000,3000,988,8,初级
1488,杭州,杭州追灿科技有限公司,追灿科技,2018-04-25,4367313,python数据工程师,10k-15k,15000,10000,537,21,普通
1489,北京,北京网智天元科技股份有限公司,网智天元,2018-04-18,3612604,Python采集,15k-30k,30000,15000,493,20,普通
1490,上海,上海聚力传媒技术有限公司,PPTV聚力,2018-05-03,3429880,Python研发工程师(爬虫方向),16k-22k,22000,16000,966,22,普通
1491,成都,成都琛石科技有限公司,实验楼,2018-05-03,4147642,Python 实验设计师实习生,3k-4k,4000,3000,516,35,初级
1492,上海,上海闵行区青悦环保信息技术服务中心,上海青悦,2018-04-19,2921608,数据开发python，nodejs实习生,3k-5k,5000,3000,108,22,初级
1493,北京,江苏曲速教育科技有限公司,极课大数据,2018-05-04,3893105,python爬虫工程师,10k-16k,16000,10000,787,20,普通
1494,北京,北京高思博乐教育科技股份有限公司,高思教育集团,2018-05-02,4297218,Python爬虫工程师,15k-25k,25000,15000,867,20,普通
1495,北京,上海基分文化传播有限公司,趣头条,2018-04-27,4496089,Python爬虫工程师,20k-40k,40000,20000,503,20,普通
1496,广州,广州纳指电子科技有限公司,纳指电子,2018-04-06,4359294,python 后端开发实习生,2k-4k,4000,2000,829,12,初级
1497,南京,江苏汇鸿汇升投资管理有限公司,汇鸿汇升投资,2018-04-12,4408950,后台系统开发及维护（python方向）,10k-15k,15000,10000,842,23,普通
1498,厦门,厦门多维树信息科技有限公司,多维树,2018-05-02,4492674,python爬虫工程师,15k-20k,20000,15000,158,11,普通
1499,北京,易思互动（北京）科技有限公司,易美健,2018-04-23,4217014,高级Python web开发,15k-30k,30000,15000,768,20,高级
1500,武汉,北京江民新科技术有限公司,江民,2018-05-04,2534340,Python web应用开发程序员,10k-20k,20000,10000,282,8,普通
1501,北京,北京奥鹏远程教育中心有限公司,慕课网,2018-04-08,3832555,python自动化运维 讲师,12k-24k,24000,12000,941,20,普通
1502,北京,北京世纪好未来教育科技有限公司,好未来,2018-05-04,4152615,大数据部-Python后台开发实习生,4k-6k,6000,4000,922,20,初级
1503,长沙,长沙柚子网络科技有限公司,柚子网络,2018-04-20,4458587,python棋牌游戏开发,10k-20k,20000,10000,1001,13,普通
1504,北京,北京环宇万维科技有限公司,智慧树,2018-05-03,4226232,Python爬虫工程师-北京-00089,15k-25k,25000,15000,357,20,普通
1505,成都,成都亚然科技中心,亚然科技,2018-05-02,3088547,Python爬虫开发工程师,8k-16k,16000,8000,20,35,普通
1506,杭州,网易（杭州）有限公司,网易,2018-05-02,4095282,资深课程运营（Python方向）,15k-20k,20000,15000,881,21,高级
1507,北京,北京聚力创联电子商务有限公司,聚力创联,2018-04-09,4299374,Python Web 高级开发工程师,15k-25k,25000,15000,610,20,高级
1508,厦门,厦门欢乐逛科技股份有限公司,欢乐逛,2018-04-24,4414373,算法应用开发工程师（Python/C++）,10k-20k,20000,10000,222,11,普通
1509,上海,上海酷屏信息技术有限公司,菠萝觅,2018-04-18,4445424,python数据开发,6k-8k,8000,6000,953,22,普通
1510,北京,北京小象科技有限公司,小象科技,2018-05-02,3470517,Python高级讲师,12k-24k,24000,12000,903,20,高级
1511,深圳,广东欧珀移动通信有限公司,OPPO,2018-04-08,3917853,Python测试开发工程师,15k-30k,30000,15000,378,19,普通
1512,深圳,深圳市蓝讯网络科技有限公司,蓝讯科技,2018-04-27,4495080,python游戏后端开发工程师,10k-20k,20000,10000,502,19,普通
1513,北京,新元创（天津）知识产权服务有限公司,新元创（天津）知识产权服务有限公司,2018-04-26,4490091,后端开发（Golang或Python）,15k-20k,20000,15000,807,20,普通
1514,北京,北京币世界网络科技有限公司,币世界,2018-05-02,3849137,python爬虫工程师,17k-32k,32000,17000,642,20,普通
1515,重庆,重庆市思辨科技有限公司,思辨科技,2018-05-02,4456522,Python工程师（机器学习）,4k-6k,6000,4000,203,9,普通
1516,深圳,深圳前海壹互联科技投资有限公司,壹互联,2018-05-03,4514284,"大数据开发工程师（spark,python）",15k-20k,20000,15000,844,19,普通
1517,北京,易思互动（北京）科技有限公司,易美健,2018-05-02,4362726,中级Python WEB工程师（SAAS方向）,15k-25k,25000,15000,768,20,普通
1518,成都,成都四象联创科技有限公司,四象联创,2018-05-04,4429927,Python大数据抓取,12k-18k,18000,12000,1010,35,普通
1519,厦门,厦门游天科技有限公司,游天科技,2018-05-02,4224433,高级Linux Python工程师,10k-20k,20000,10000,283,11,高级
1520,成都,腾讯科技(深圳)有限公司,腾讯,2018-04-11,4204207,15575-王者荣耀社交产品python开发工程师,15k-30k,30000,15000,229,35,普通
1521,深圳,深圳晶泰科技有限公司,晶泰科技,2018/05/07,2648783,科学计算软件开发工程师（ Python、C/C++、Fortran）,15k-25k,25000,15000,645,19,普通
1522,深圳,厦门笨鸟电子商务有限公司,笨鸟社交,2018-05-03,4049901,高级Python爬虫工程师,40k-60k,60000,40000,470,19,高级
1523,北京,北京世纪好未来教育科技有限公司,好未来,2018-05-04,3736248,大数据部-Python后台开发实习生,4k-6k,6000,4000,922,20,初级
1524,武汉,广州粤嵌通信科技股份有限公司武汉分公司,粤嵌科技,2018-04-16,4428972,急招Python人工智能开发助理,3k-6k,6000,3000,988,8,初级
1525,北京,深圳市麦达数字股份有限公司,麦达数字,2018-04-18,4002110,Python爬虫工程师,25k-35k,35000,25000,919,20,普通
1526,深圳,汇金智融（北京）科技有限公司,汇金智融,2018-05-04,3906339,python爬虫工程师,8k-16k,16000,8000,351,19,普通
1527,北京,北京科达思教育科技有限公司,Codeus,2018-04-17,4434849,Python课程设计,7k-8k,8000,7000,18,20,普通
1528,北京,中国电信集团系统集成有限责任公司,中国电信系统集成公司,2018-04-25,4481949,Linux系统下python脚本开发,10k-15k,15000,10000,634,20,普通
1529,广州,广州哆啦信息科技有限公司,哆啦科技,2018-05-02,4328894,Python爬虫工程师,15k-30k,30000,15000,114,12,普通
1530,深圳,深圳晶泰科技有限公司,晶泰科技,2018/05/07,3888684,高级后端工程师（python、Go语言）,15k-25k,25000,15000,645,19,高级
1531,北京,北京币世界网络科技有限公司,币世界,2018-05-02,4239350,Python高级爬虫工程师,17k-32k,32000,17000,642,20,高级
1532,徐州,徐州赚客信息科技有限公司,赚客科技,2018-04-10,4393348,Python爬虫工程师,5K-8K,8000,5000,824,1,普通
1533,深圳,深圳市和讯华谷信息技术有限公司,极光,2018-05-04,4084216,极光调研 -数据工程师 (Java/Python),15k-30k,30000,15000,130,19,普通
1534,北京,北京未来安全信息技术有限公司,未来安全,2018-05-02,3082277,Python开发工程师(爬虫方向),15K-30K,30000,15000,410,20,普通
1535,杭州,浙江鸿略信息科技有限公司,鸿略,2018-05-02,4308642,量化工程师（Python、C#）,20k-40k,40000,20000,952,21,普通
1536,北京,微梦创科网络科技（中国）有限公司,新浪微博,2018/05/07,4295603,大数据开发工程师（中高级）（python/c++）,20k-40k,40000,20000,879,20,高级
1537,北京,北京首跃科技有限公司,首跃科技,2018-04-17,4438157,python数据分析,15K-25K,25000,15000,574,20,普通
1538,北京,北京粉笔未来科技有限公司,猿辅导,2018-04-06,4128893,Python辅导老师－编程教育方向,7k-10k,10000,7000,646,20,普通
